tweet_id,name,rating_numerator,rating_denominator,stages
699788877217865730,Nala,12.0,10,unnamed
699779630832685056,None,10.0,10,unnamed
699775878809702401,Fillup,11.0,10,unnamed
699691744225525762,Dave,5.0,10,unnamed
699446877801091073,Archie,12.0,10,unnamed
699423671849451520,None,10.0,10,unnamed
699413908797464576,Miley,11.0,10,unnamed
699370870310113280,Calbert,11.0,10,unnamed
699323444782047232,None,10.0,10,unnamed
699088579889332224,Charl,3.0,10,unnamed
699079609774645248,Reagan,8.0,10,unnamed
699072405256409088,None,12.0,10,unnamed
699060279947165696,Yukon,12.0,10,unnamed
698989035503689728,Oliver,13.0,10,unnamed
698953797952008193,CeCe,11.0,10,unnamed
698907974262222848,None,10.0,10,unnamed
698710712454139905,Cuddles,10.0,10,unnamed
698703483621523456,Rusty,7.0,10,unnamed
698635131305795584,None,12.0,10,unnamed
698549713696649216,Claude,9.0,10,unnamed
698355670425473025,Jessiga,10.0,10,unnamed
698342080612007937,Maximus,11.0,10,unnamed
698262614669991936,Franklin,11.0,10,unnamed
698195409219559425,Beau,9.0,10,unnamed
698178924120031232,Lily,10.0,10,unnamed
697995514407682048,None,11.0,10,unnamed
697990423684476929,Doug,11.0,10,unnamed
697943111201378304,Cassie,10.0,10,unnamed
697881462549430272,Carter,10.0,10,unnamed
697630435728322560,None,8.0,10,unnamed
697575480820686848,Ole,8.0,10,unnamed
697516214579523584,Pherb,9.0,10,unnamed
697482927769255936,Blipson,11.0,10,unnamed
697270446429966336,Bentley,10.0,10,unnamed
697259378236399616,getting,8.0,10,unnamed
697255105972801536,Charlie,10.0,10,unnamed
697242256848379904,Oakley,10.0,10,unnamed
696900204696625153,Rosie,12.0,10,unnamed
696894894812565505,None,9.0,10,unnamed
696886256886657024,None,12.0,10,unnamed
696754882863349760,Reptar,10.0,10,unnamed
696744641916489729,Klevin,10.0,10,unnamed
696488710901260288,None,12.0,10,unnamed
696405997980676096,Berb,7.0,10,unnamed
695816827381944320,None,11.0,10,unnamed
695794761660297217,Wyatt,13.0,10,unnamed
695629776980148225,Calvin,8.0,10,unnamed
695446424020918272,None,12.0,10,unnamed
695409464418041856,Bob,10.0,10,unnamed
695314793360662529,Colin,10.0,10,unnamed
695064344191721472,None,4.0,10,unnamed
695051054296211456,Brian,6.0,10,unnamed
694925794720792577,None,5.0,10,unnamed
694905863685980160,Archie,10.0,10,unnamed
694669722378485760,Phil,12.0,10,unnamed
694352839993344000,Oliviér,10.0,10,unnamed
694342028726001664,None,11.0,10,unnamed
694206574471057408,None,10.0,10,unnamed
694183373896572928,Lola,9.0,10,unnamed
694001791655137281,Chester,11.0,10,unnamed
693993230313091072,None,12.0,10,unnamed
693942351086120961,Kobe,10.0,10,unnamed
693647888581312512,None,7.0,10,unnamed
693642232151285760,Freddery,9.0,10,unnamed
693622659251335168,None,10.0,10,unnamed
693486665285931008,Lincoln,11.0,10,unnamed
693280720173801472,Sadie,10.0,10,unnamed
693267061318012928,Oscar,12.0,10,unnamed
693231807727280129,Bodie,9.0,10,unnamed
693155686491000832,Dunkin,12.0,10,unnamed
693109034023534592,None,11.0,10,unnamed
692919143163629568,None,9.0,10,unnamed
692901601640583168,None,10.0,10,unnamed
692894228850999298,Tupawc,10.0,10,unnamed
692568918515392513,Chester,12.0,10,unnamed
692535307825213440,Amber,10.0,10,unnamed
692530551048294401,Cody,10.0,10,unnamed
692187005137076224,a,12.0,10,unnamed
692158366030913536,Edgar,10.0,10,unnamed
692041934689402880,Teddy,13.0,10,unnamed
692017291282812928,Kingsley,9.0,10,unnamed
691820333922455552,Brockly,8.0,10,unnamed
691793053716221953,None,10.0,10,unnamed
691756958957883396,None,10.0,10,unnamed
691675652215414786,Richie,10.0,10,unnamed
691483041324204033,None,5.0,10,unnamed
691459709405118465,Leo,12.0,10,unnamed
691444869282295808,Bailey,12.0,10,unnamed
691416866452082688,None,13.0,10,unnamed
691321916024623104,Molly,11.0,10,unnamed
691096613310316544,None,11.0,10,unnamed
691090071332753408,None,12.0,10,unnamed
690989312272396288,None,12.0,10,unnamed
690959652130045952,None,11.0,10,unnamed
690938899477221376,None,10.0,10,unnamed
690932576555528194,Buddy,12.0,10,unnamed
690735892932222976,Peaches,13.0,10,unnamed
690728923253055490,Vinscent,8.0,10,unnamed
690690673629138944,Cedrick,10.0,10,unnamed
690649993829576704,Hazel,11.0,10,unnamed
690597161306841088,Lolo,11.0,10,unnamed
690400367696297985,Eriq,10.0,10,unnamed
690374419777196032,Phred,11.0,10,unnamed
690360449368465409,the,9.0,10,unnamed
690348396616552449,Oddie,12.0,10,unnamed
690248561355657216,Maxwell,11.0,10,unnamed
690021994562220032,Geoff,10.0,10,unnamed
690005060500217858,None,10.0,10,unnamed
689999384604450816,Covach,10.0,10,unnamed
689977555533848577,None,12.0,10,unnamed
689877686181715968,Durg,9.0,10,unnamed
689835978131935233,Fynn,11.0,10,unnamed
689661964914655233,Luca,12.0,10,unnamed
689659372465688576,Ricky,8.0,10,unnamed
689599056876867584,None,11.0,10,unnamed
689557536375177216,None,12.0,10,unnamed
689517482558820352,Carl,12.0,10,unnamed
689289219123089408,None,13.0,10,unnamed
689283819090870273,Chipson,9.0,10,unnamed
689280876073582592,Herald,10.0,10,unnamed
689275259254616065,Lucky,10.0,10,unnamed
689255633275777024,Ferg,10.0,10,unnamed
689154315265683456,None,9.0,10,unnamed
688908934925697024,Clarence,8.0,10,unnamed
688898160958271489,None,10.0,10,unnamed
688828561667567616,Brad,9.0,10,unnamed
688804835492233216,None,12.0,10,unnamed
688789766343622656,Pubert,8.0,10,unnamed
688547210804498433,Frönq,9.0,10,unnamed
688385280030670848,Louis,12.0,10,unnamed
688211956440801280,Derby,13.0,10,unnamed
688116655151435777,None,10.0,10,unnamed
688064179421470721,Kilo,11.0,10,unnamed
687841446767013888,None,13.0,10,unnamed
687826841265172480,Louis,12.0,10,unnamed
687807801670897665,Trooper,11.0,10,unnamed
687732144991551489,Ember,11.0,10,unnamed
687664829264453632,Opal,11.0,10,unnamed
687494652870668288,Marq,7.0,10,unnamed
687480748861947905,None,12.0,10,unnamed
687460506001633280,Kramer,10.0,10,unnamed
687399393394311168,Barry,10.0,10,unnamed
687317306314240000,Tyrone,11.0,10,unnamed
687127927494963200,Gordon,9.0,10,unnamed
687124485711986689,Samson,11.0,10,unnamed
687109925361856513,Baxter,11.0,10,unnamed
687102708889812993,None,5.0,10,unnamed
686947101016735744,Jackson,11.0,10,unnamed
686749460672679938,None,8.0,10,unnamed
686730991906516992,None,12.0,10,unnamed
686606069955735556,Horace,10.0,10,unnamed
686394059078897668,None,12.0,10,unnamed
686386521809772549,Crimson,11.0,10,unnamed
686358356425093120,None,10.0,10,unnamed
686286779679375361,None,12.0,10,unnamed
686050296934563840,Flávio,11.0,10,unnamed
686034024800862208,None,12.0,10,unnamed
686003207160610816,Hammond,3.0,10,unnamed
685973236358713344,Lorelei,11.0,10,unnamed
685906723014619143,Olive,9.0,10,unnamed
685663452032069632,Brooks,12.0,10,unnamed
685532292383666176,None,9.0,10,unnamed
685325112850124800,None,10.0,10,unnamed
685321586178670592,Rocky,10.0,10,unnamed
685315239903100929,None,11.0,10,unnamed
685198997565345792,Alfie,11.0,10,unnamed
684959798585110529,Jerry,5.0,10,unnamed
684940049151070208,Oreo,12.0,10,unnamed
684926975086034944,Bruiser,11.0,10,unnamed
684914660081053696,None,12.0,10,unnamed
684902183876321280,Perry,11.0,10,unnamed
684800227459624960,Theodore,11.0,10,unnamed
684594889858887680,None,10.0,10,unnamed
684567543613382656,Bobby,4.0,10,unnamed
684481074559381504,Pippa,10.0,10,unnamed
684460069371654144,Jeph,10.0,10,unnamed
684241637099323392,Obi,12.0,10,unnamed
684200372118904832,None,6.0,10,unnamed
684195085588783105,Tino,9.0,10,unnamed
684188786104872960,None,10.0,10,unnamed
684177701129875456,Kulet,10.0,10,unnamed
684122891630342144,None,11.0,10,unnamed
684097758874210310,Lupe,10.0,10,unnamed
683857920510050305,Sadie,10.0,10,unnamed
683852578183077888,Tiger,10.0,10,unnamed
683849932751646720,Jiminy,5.0,10,unnamed
683773439333797890,Buddy,9.0,10,unnamed
683742671509258241,Sebastian,11.0,10,unnamed
683515932363329536,None,11.0,10,unnamed
683498322573824003,Griffin,11.0,10,unnamed
683449695444799489,None,10.0,10,unnamed
683391852557561860,Jack,11.0,10,unnamed
683357973142474752,None,10.0,10,unnamed
683098815881154561,None,12.0,10,unnamed
683030066213818368,Lulu,10.0,10,unnamed
682750546109968385,Taco,9.0,10,unnamed
682697186228989953,None,12.0,10,unnamed
682662431982772225,Joey,11.0,10,unnamed
682638830361513985,None,12.0,10,unnamed
682429480204398592,None,8.0,10,unnamed
682393905736888321,Kreg,11.0,10,unnamed
682389078323662849,Brody,9.0,10,unnamed
682303737705140231,Todo,9.0,10,unnamed
682259524040966145,Jax,9.0,10,unnamed
682242692827447297,Samson,11.0,10,unnamed
682088079302213632,None,12.0,10,unnamed
682059653698686977,Tess,11.0,10,unnamed
682047327939461121,None,10.0,10,unnamed
682032003584274432,Ulysses,11.0,10,unnamed
682003177596559360,None,5.0,10,unnamed
681981167097122816,Jimothy,12.0,10,unnamed
681610798867845120,None,12.0,10,unnamed
681579835668455424,Apollo,8.0,10,unnamed
681523177663676416,Carly,12.0,10,unnamed
681339448655802368,Asher,9.0,10,unnamed
681320187870711809,Glacier,11.0,10,unnamed
681302363064414209,Chuck,3.0,10,unnamed
681297372102656000,actually,12.0,10,unnamed
681281657291280384,Sarge,11.0,10,unnamed
681261549936340994,Panda,9.0,10,unnamed
681242418453299201,Champ,10.0,10,unnamed
681193455364796417,Aspen,11.0,10,unnamed
680970795137544192,None,9.0,10,unnamed
680959110691590145,Ozzie,9.0,10,unnamed
680940246314430465,Alice,4.0,10,unnamed
680934982542561280,Sadie,10.0,10,unnamed
680913438424612864,Griswold,11.0,10,unnamed
680889648562991104,Cheesy,9.0,10,unnamed
680805554198020098,None,9.0,10,unnamed
680801747103793152,None,10.0,10,unnamed
680798457301471234,Moofasa,6.0,10,unnamed
680609293079592961,Brody,9.0,10,unnamed
680583894916304897,Penny,8.0,10,unnamed
680497766108381184,Percy,12.0,10,unnamed
680494726643068929,None,11.26,10,unnamed
680440374763077632,None,11.0,10,unnamed
680221482581123072,CeCe,10.0,10,unnamed
680206703334408192,Toby,12.0,10,unnamed
680161097740095489,Goliath,12.0,10,unnamed
680130881361686529,Reggie,10.0,10,unnamed
680115823365742593,Ozzy,9.0,10,unnamed
680085611152338944,by,12.0,10,unnamed
680070545539371008,Emmie,9.0,10,unnamed
679877062409191424,Penelope,5.0,10,unnamed
679872969355714560,Rocco,10.0,10,unnamed
679862121895714818,None,11.0,10,unnamed
679854723806179328,Bruce,7.0,10,unnamed
679844490799091713,Willie,10.0,10,unnamed
679736210798047232,None,9.0,10,unnamed
679729593985699840,Hunter,8.0,10,unnamed
679722016581222400,Mike,8.0,10,unnamed
679530280114372609,a,7.0,10,unnamed
679511351870550016,William,7.0,10,unnamed
679475951516934144,Evy,9.0,10,unnamed
679462823135686656,Hurley,11.0,10,unnamed
679405845277462528,None,10.0,10,unnamed
679158373988876288,Rubio,11.0,10,unnamed
679148763231985668,None,8.0,10,unnamed
679132435750195208,Louis,10.0,10,unnamed
679111216690831360,officially,12.0,10,unnamed
679062614270468097,Chompsky,11.0,10,unnamed
679047485189439488,None,9.0,10,unnamed
679001094530465792,Rascal,11.0,10,unnamed
678991772295516161,None,12.0,10,unnamed
678969228704284672,Lola,11.0,10,unnamed
678798276842360832,Linda,7.0,10,unnamed
678774928607469569,Tug,11.0,10,unnamed
678767140346941444,Mia,8.0,10,unnamed
678764513869611008,Wilson,10.0,10,unnamed
678755239630127104,Dash,10.0,10,unnamed
678740035362037760,Tango,6.0,10,unnamed
678675843183484930,None,2.0,10,unnamed
678643457146150913,Grizz,10.0,10,unnamed
678446151570427904,None,10.0,10,unnamed
678424312106393600,Crystal,2.0,10,unnamed
678410210315247616,Jerome,10.0,10,unnamed
678399652199309312,None,12.0,10,unnamed
678396796259975168,None,12.0,10,unnamed
678380236862578688,Crumpet,10.0,10,unnamed
678334497360859136,Rosie,10.0,10,unnamed
678255464182861824,Jessifer,9.0,10,unnamed
678021115718029313,Reese,12.0,10,unnamed
677961670166224897,Izzy,11.0,10,unnamed
677918531514703872,None,10.0,10,unnamed
677895101218201600,None,9.0,10,unnamed
677700003327029250,Ralph,10.0,10,unnamed
677698403548192770,Sadie,9.0,10,unnamed
677687604918272002,None,11.0,10,unnamed
677673981332312066,None,9.0,10,unnamed
677662372920729601,None,12.0,10,unnamed
677644091929329666,a,11.0,10,unnamed
677573743309385728,Sandy,10.0,10,unnamed
677565715327688705,None,6.0,10,unnamed
677547928504967168,None,12.0,10,unnamed
677530072887205888,Axel,9.0,10,unnamed
677335745548390400,None,12.0,10,unnamed
677334615166730240,None,9.0,10,unnamed
677331501395156992,Humphrey,9.0,10,unnamed
677328882937298944,Derek,10.0,10,unnamed
677314812125323265,Tassy,10.0,10,unnamed
677301033169788928,Juckson,5.0,10,unnamed
677228873407442944,Chuq,11.0,10,unnamed
677187300187611136,None,9.0,10,unnamed
676975532580409345,Cooper,11.0,10,unnamed
676957860086095872,None,10.0,10,unnamed
676949632774234114,Tyrus,8.0,10,unnamed
676948236477857792,Karl,6.0,10,unnamed
676946864479084545,None,12.0,10,unnamed
676942428000112642,None,9.0,10,unnamed
676897532954456065,None,5.0,10,unnamed
676864501615042560,Ash,10.0,10,unnamed
676821958043033607,None,11.0,10,unnamed
676811746707918848,Penny,9.0,10,unnamed
676776431406465024,None,10.0,10,unnamed
676613908052996102,the,12.0,10,unnamed
676606785097199616,None,12.0,10,unnamed
676588346097852417,Bubbles,5.0,10,unnamed
676582956622721024,Vinnie,8.0,10,unnamed
676533798876651520,None,12.0,10,unnamed
676496375194980353,Griffin,9.0,10,unnamed
676440007570247681,None,11.0,10,unnamed
676430933382295552,Duke,10.0,10,unnamed
676237365392908289,Winston,8.0,10,unnamed
676219687039057920,Kenneth,10.0,10,unnamed
676215927814406144,Herm,9.0,10,unnamed
676191832485810177,None,10.0,10,unnamed
676146341966438401,Bert,10.0,10,unnamed
676121918416756736,None,8.0,10,unnamed
676101918813499392,Striker,11.0,10,unnamed
676098748976615425,None,3.0,10,unnamed
676089483918516224,None,9.0,10,unnamed
675891555769696257,Donny,6.0,10,unnamed
675888385639251968,None,10.0,10,unnamed
675878199931371520,None,11.0,10,unnamed
675822767435051008,None,10.0,10,unnamed
675820929667219457,None,11.0,10,unnamed
675798442703122432,Bernie,10.0,10,unnamed
675781562965868544,Buddah,11.0,10,unnamed
675710890956750848,Lenny,12.0,10,unnamed
675706639471788032,a,10.0,10,unnamed
675534494439489536,a,11.0,10,unnamed
675531475945709568,Ellie,10.0,10,unnamed
675522403582218240,Sammy,10.0,10,unnamed
675517828909424640,None,12.0,10,unnamed
675501075957489664,None,13.0,10,unnamed
675497103322386432,Reggie,11.0,10,unnamed
675489971617296384,None,10.0,10,unnamed
675483430902214656,None,5.0,10,unnamed
675432746517426176,None,12.0,10,unnamed
675372240448454658,None,13.0,10,unnamed
675362609739206656,Daisy,12.0,10,unnamed
675354435921575936,None,13.0,10,unnamed
675166823650848770,Arnold,10.0,10,unnamed
675153376133427200,None,1.0,10,unnamed
675149409102012420,None,12.0,10,unnamed
675147105808306176,None,10.0,10,unnamed
675146535592706048,Coops,7.0,10,unnamed
675145476954566656,None,9.0,10,unnamed
675135153782571009,Steven,5.0,10,unnamed
675111688094527488,Oliver,8.0,10,unnamed
675109292475830276,a,9.0,10,unnamed
675047298674663426,a,11.0,10,unnamed
675015141583413248,Moe,10.0,10,unnamed
675003128568291329,Laela,12.0,10,unnamed
674805413498527744,None,10.0,10,unnamed
674800520222154752,Tedders,11.0,10,unnamed
674790488185167872,None,13.0,10,unnamed
674788554665512960,Maggie,9.0,10,unnamed
674781762103414784,None,8.0,10,unnamed
674767892831932416,None,12.0,10,unnamed
674764817387900928,None,10.0,10,unnamed
674752233200820224,None,12.0,10,unnamed
674743008475090944,Sophie,10.0,10,unnamed
674739953134403584,None,11.0,10,unnamed
674690135443775488,Patrick,3.0,10,unnamed
674670581682434048,Jeb,9.0,10,unnamed
674664755118911488,Rodman,10.0,10,unnamed
674646392044941312,None,5.0,10,unnamed
674644256330530816,None,11.0,10,unnamed
674632714662858753,None,5.0,10,unnamed
674468880899788800,Louis,13.0,10,unnamed
674436901579923456,Bailey,9.0,10,unnamed
674422304705744896,Ava,12.0,10,unnamed
674416750885273600,Jonah,10.0,10,unnamed
674410619106390016,Lenny,10.0,10,unnamed
674394782723014656,Gary,8.0,10,unnamed
674372068062928900,Chesney,10.0,10,unnamed
674307341513269249,life,12.0,10,unnamed
674291837063053312,Kenny,11.0,10,unnamed
674271431610523648,None,10.0,10,unnamed
674269164442398721,Bob,8.0,10,unnamed
674265582246694913,Henry,2.0,10,unnamed
674255168825880576,Bobbay,10.0,10,unnamed
674082852460433408,a,11.0,10,unnamed
674075285688614912,Mitch,11.0,10,unnamed
674063288070742018,Earl,5.0,10,unnamed
674053186244734976,Stanley,10.0,10,unnamed
674051556661161984,Lucy,10.0,10,unnamed
674045139690631169,None,3.0,10,unnamed
674042553264685056,None,12.0,10,unnamed
674036086168010753,Daisy,9.0,10,unnamed
674024893172875264,None,10.0,10,unnamed
674019345211760640,Acro,10.0,10,unnamed
674014384960745472,Aiden,11.0,10,unnamed
674008982932058114,None,10.0,10,unnamed
673906403526995968,None,3.0,10,unnamed
673887867907739649,None,10.0,10,unnamed
673715861853720576,a,4.0,10,unnamed
673711475735838725,None,10.0,10,unnamed
673709992831262724,None,12.0,10,unnamed
673708611235921920,Riley,12.0,10,unnamed
673705679337693185,Dot,8.0,10,unnamed
673700254269775872,None,3.0,10,unnamed
673689733134946305,None,11.0,10,unnamed
673688752737402881,Larry,9.0,10,unnamed
673686845050527744,George,11.0,10,unnamed
673680198160809984,Shnuggles,13.0,10,unnamed
673662677122719744,Kendall,12.0,10,unnamed
673636718965334016,a,10.0,10,unnamed
673583129559498752,Sandy,11.0,10,unnamed
673580926094458881,None,8.0,10,unnamed
673576835670777856,None,7.0,10,unnamed
673359818736984064,Steve,8.0,10,unnamed
673355879178194945,Koda,11.0,10,unnamed
673352124999274496,None,12.0,10,unnamed
673350198937153538,Bella,9.0,10,unnamed
673345638550134785,Gerald,7.0,10,unnamed
673343217010679808,None,11.0,10,unnamed
673320132811366400,Frankie,11.0,10,unnamed
673317986296586240,None,10.0,10,unnamed
673270968295534593,Mac,11.0,10,unnamed
673240798075449344,None,6.0,10,unnamed
673213039743795200,Dexter,10.0,10,unnamed
672997845381865473,Kenzie,12.0,10,unnamed
672995267319328768,Pumpkin,8.0,10,unnamed
672984142909456390,None,9.0,10,unnamed
672980819271634944,None,5.0,10,unnamed
672968025906282496,Gustaf,11.0,10,unnamed
672964561327235073,Terry,10.0,10,unnamed
672902681409806336,Jimison,9.0,10,unnamed
672884426393653248,None,6.0,10,unnamed
672877615439593473,Oscar,8.0,10,unnamed
672834301050937345,Ed,10.0,10,unnamed
672828477930868736,Jerry,9.0,10,unnamed
672640509974827008,Leonidas,9.0,10,unnamed
672609152938721280,Caryl,9.0,10,unnamed
672604026190569472,a,11.0,10,unnamed
672591762242805761,Taz,10.0,10,unnamed
672591271085670400,None,8.0,10,unnamed
672538107540070400,Darby,7.0,10,unnamed
672523490734551040,None,10.0,10,unnamed
672488522314567680,Jackie,10.0,10,unnamed
672482722825261057,light,10.0,10,unnamed
672475084225949696,Buddy,8.0,10,unnamed
672466075045466113,Franq,12.0,10,unnamed
672272411274932228,Pippin,11.0,10,unnamed
672267570918129665,None,10.0,10,unnamed
672264251789176834,Kreg,10.0,10,unnamed
672256522047614977,None,8.0,10,unnamed
672248013293752320,None,10.0,10,unnamed
672245253877968896,Snickers,12.0,10,unnamed
672239279297454080,Ridley,7.0,10,unnamed
672231046314901505,None,5.0,10,unnamed
672222792075620352,Cal,9.0,10,unnamed
672169685991993344,Bradley,10.0,10,unnamed
672139350159835138,None,12.0,10,unnamed
672125275208069120,just,11.0,10,unnamed
672095186491711488,Tuco,9.0,10,unnamed
672082170312290304,Patch,11.0,10,unnamed
672068090318987265,Gizmo,7.0,10,unnamed
671896809300709376,Lola,10.0,10,unnamed
671891728106971137,Mojo,11.0,10,unnamed
671882082306625538,Batdog,11.0,10,unnamed
671879137494245376,Brad,5.0,10,unnamed
671874878652489728,Mia,10.0,10,unnamed
671866342182637568,Dylan,10.0,10,unnamed
671855973984772097,None,8.0,10,unnamed
671789708968640512,space,13.0,10,unnamed
671768281401958400,None,10.0,10,unnamed
671763349865160704,Mark,9.0,10,unnamed
671744970634719232,None,6.0,10,unnamed
671743150407421952,a,11.0,10,unnamed
671735591348891648,Oscar,11.0,10,unnamed
671561002136281088,the,13.0,10,unnamed
671547767500775424,Marley,10.0,10,unnamed
671544874165002241,None,6.0,10,unnamed
671542985629241344,JD,10.0,10,unnamed
671538301157904385,Baxter,8.0,10,unnamed
671536543010570240,Reginald,9.0,10,unnamed
671533943490011136,None,6.0,10,unnamed
671528761649688577,Jax,10.0,10,unnamed
671520732782923777,Alejandro,10.0,10,unnamed
671518598289059840,Scruffers,9.0,10,unnamed
671511350426865664,Hammond,8.0,10,unnamed
671504605491109889,Charlie,11.0,10,unnamed
671497587707535361,Pip,11.0,10,unnamed
671488513339211776,Julius,8.0,10,unnamed
671486386088865792,Malcolm,10.0,10,unnamed
671485057807351808,Penelope,11.0,10,unnamed
671390180817915904,None,7.0,10,unnamed
671362598324076544,Tanner,11.0,10,unnamed
671357843010908160,None,9.0,10,unnamed
671355857343524864,Lou,10.0,10,unnamed
671347597085433856,Lola,9.0,10,unnamed
671186162933985280,Sparky,10.0,10,unnamed
671182547775299584,None,12.0,10,unnamed
671166507850801152,Herm,10.0,10,unnamed
671163268581498880,None,8.0,10,unnamed
671159727754231808,Anthony,5.0,10,unnamed
671154572044468225,Holly,11.0,10,unnamed
671151324042559489,None,12.0,10,unnamed
671147085991960577,a,9.0,10,unnamed
671141549288370177,None,9.0,10,unnamed
671138694582165504,None,10.0,10,unnamed
671134062904504320,Clarence,8.0,10,unnamed
671122204919246848,None,4.0,10,unnamed
671115716440031232,Phred,6.0,10,unnamed
671109016219725825,Toby,8.0,10,unnamed
670995969505435648,None,12.0,10,unnamed
670840546554966016,Colby,10.0,10,unnamed
670838202509447168,None,4.0,10,unnamed
670833812859932673,Jett,7.0,10,unnamed
670832455012716544,Amy,10.0,10,unnamed
670826280409919488,None,2.0,10,unnamed
670823764196741120,Remington,12.0,10,unnamed
670822709593571328,None,10.0,10,unnamed
670815497391357952,Sage,10.0,10,unnamed
670811965569282048,Maggie,10.0,10,unnamed
670807719151067136,Andy,11.0,10,unnamed
670804601705242624,Mason,10.0,10,unnamed
670803562457407488,None,10.0,10,unnamed
670797304698376195,Trigger,11.0,10,unnamed
670792680469889025,Antony,7.0,10,unnamed
670789397210615808,None,9.0,10,unnamed
670786190031921152,Creg,8.0,10,unnamed
670783437142401025,None,1.0,10,unnamed
670782429121134593,None,5.0,10,unnamed
670780561024270336,Traviss,7.0,10,unnamed
670778058496974848,None,10.0,10,unnamed
670764103623966721,Vincent,10.0,10,unnamed
670755717859713024,Gin,9.0,10,unnamed
670733412878163972,Jerry,8.0,10,unnamed
670727704916926465,Jeffrie,10.0,10,unnamed
670717338665226240,None,12.0,10,unnamed
670704688707301377,Danny,6.0,10,unnamed
670691627984359425,Ester,8.0,10,unnamed
670679630144274432,Pluto,8.0,10,unnamed
670676092097810432,Bloo,8.0,10,unnamed
670668383499735048,Phineas,10.0,10,unnamed
670474236058800128,None,10.0,10,unnamed
670468609693655041,Edd,10.0,10,unnamed
670465786746662913,None,7.0,10,unnamed
670452855871037440,None,11.0,10,unnamed
670449342516494336,None,5.0,10,unnamed
670444955656130560,Paull,10.0,10,unnamed
670442337873600512,Koda,11.0,10,unnamed
670435821946826752,None,10.0,10,unnamed
670434127938719744,Hank,11.0,10,unnamed
670433248821026816,Sam,10.0,10,unnamed
670428280563085312,Willy,11.0,10,unnamed
670427002554466305,a,9.0,10,unnamed
670421925039075328,Herb,12.0,10,unnamed
670420569653809152,Damon,10.0,10,unnamed
670417414769758208,None,6.0,10,unnamed
670411370698022913,Scooter,12.0,10,unnamed
670408998013820928,Peanut,10.0,10,unnamed
670403879788544000,Nigel,10.0,10,unnamed
670385711116361728,Larry,8.0,10,unnamed
670374371102445568,Daisy,12.0,10,unnamed
670361874861563904,a,9.0,10,unnamed
670338931251150849,Butters,10.0,10,unnamed
670319130621435904,None,11.0,10,unnamed
670303360680108032,a,9.0,10,unnamed
670290420111441920,Sandra,11.0,10,unnamed
670093938074779648,Wally,9.0,10,unnamed
670086499208155136,None,10.0,10,unnamed
670079681849372674,Fabio,10.0,10,unnamed
670073503555706880,Winston,10.0,10,unnamed
670069087419133954,Randall,5.0,10,unnamed
670061506722140161,Liam,11.0,10,unnamed
670055038660800512,Tommy,3.0,10,unnamed
670046952931721218,Ben,11.0,10,unnamed
670040295598354432,None,10.0,10,unnamed
670037189829525505,None,5.0,10,unnamed
670003130994700288,Raphael,10.0,10,unnamed
669993076832759809,Zoey,9.0,10,unnamed
669972011175813120,None,10.0,10,unnamed
669970042633789440,Julio,10.0,10,unnamed
669942763794931712,Andru,11.0,10,unnamed
669926384437997569,None,12.0,10,unnamed
669923323644657664,a,10.0,10,unnamed
669753178989142016,Chester,10.0,10,unnamed
669749430875258880,Clarence,8.0,10,unnamed
669683899023405056,Kloey,10.0,10,unnamed
669682095984410625,Louie,9.0,10,unnamed
669680153564442624,Shawwn,8.0,10,unnamed
669661792646373376,a,5.0,10,unnamed
669625907762618368,Penny,12.0,10,unnamed
669603084620980224,None,10.0,10,unnamed
669597912108789760,Skye,10.0,10,unnamed
669583744538451968,None,6.0,10,unnamed
669573570759163904,Linda,10.0,10,unnamed
669571471778410496,Keith,7.0,10,unnamed
669567591774625800,Kollin,9.0,10,unnamed
669564461267722241,a,10.0,10,unnamed
669393256313184256,Ronduh,10.0,10,unnamed
669375718304980992,Billl,6.0,10,unnamed
669371483794317312,Oliviér,10.0,10,unnamed
669367896104181761,Chip,10.0,10,unnamed
669363888236994561,None,10.0,10,unnamed
669359674819481600,Saydee,11.0,10,unnamed
669354382627049472,Dug,8.0,10,unnamed
669351434509529089,Sully,10.0,10,unnamed
669328503091937280,Kirk,12.0,10,unnamed
669327207240699904,None,13.0,10,unnamed
669324657376567296,Ralf,11.0,10,unnamed
669216679721873412,Clarq,8.0,10,unnamed
669214165781868544,Jaspers,10.0,10,unnamed
669203728096960512,Samsom,9.0,10,unnamed
669037058363662336,None,10.0,10,unnamed
669015743032369152,None,10.0,10,unnamed
669006782128353280,Tucker,12.0,10,unnamed
669000397445533696,Terrance,11.0,10,unnamed
668994913074286592,None,5.0,10,unnamed
668992363537309700,Harrison,8.0,10,unnamed
668989615043424256,Bernie,3.0,10,unnamed
668988183816871936,None,7.0,10,unnamed
668986018524233728,Ruby,9.0,10,unnamed
668981893510119424,None,4.0,10,unnamed
668979806671884288,Chaz,12.0,10,unnamed
668975677807423489,Jeremy,11.0,10,unnamed
668960084974809088,Jaycob,10.0,10,unnamed
668955713004314625,a,10.0,10,unnamed
668932921458302977,Herald,9.0,10,unnamed
668902994700836864,Lambeau,11.0,10,unnamed
668892474547511297,Ruffles,11.0,10,unnamed
668872652652679168,Amélie,11.0,10,unnamed
668852170888998912,Bobb,11.0,10,unnamed
668826086256599040,Banditt,10.0,10,unnamed
668815180734689280,a,7.0,10,unnamed
668779399630725120,Kevon,10.0,10,unnamed
668655139528511488,Winifred,11.0,10,unnamed
668645506898350081,None,11.0,10,unnamed
